owner_username,url_code,time_utc,type,caption,likes,comments
FoxNews,CylNO1ppeV3,2023-10-19 13:04:05,GraphVideo,"WARNING - GRAPHIC VIDEO: Amid chaos and terror, @TreyYingst shares miraculous story where brother of Fox News engineer survived after his Israel home was set on fire by Hamas terrorists.",9783,1445
FoxNews,CylGQDMxDU7,2023-10-19 12:02:37,GraphVideo,"""[Hamas] are using Palestinian people as a human shield. We need to free Gaza from Hamas. This is what Israel is doing, it's doing the Palestinian people the greatest favor by bringing Hamas down."" Son of founding Hamas leader speaks out on deadly terror attacks after turning against ""his own blood.""",48556,3825
FoxNews,Cyk_NLfMKHf,2023-10-19 11:00:10,GraphImage,'PRAYERS ANSWERED': What started off as a normal trip quickly unraveled after terrorists launched an attack on Israel. Fox News Digital shares the harrowing journey to get the group home at the link in bio.,22172,539
FoxNews,Cyk4Wr1M2Bj,2023-10-19 10:00:18,GraphImage,'BLOOD IS ON IRAN'S HANDS': GOP senators ramp up push to refreeze $6B in Iranian funds as Israel-Hamas war rages on. Details at the link in bio.,18468,1562
FoxNews,Cykqms3uNiL,2023-10-19 08:00:10,GraphImage,"TURNING THE TABLES: ""Progressives supported cancel culture with a vengeance, even calling it 'consequence culture.' Now, it's time for mutually assured destruction,"" writes Karol Markowicz. Link in bio.",12709,1968
FoxNews,Cykc3yoNnyD,2023-10-19 06:00:09,GraphImage,PERSONAL FOUL: The 7-time Super Bowl champ detailed the differences of watching from the comfort of your couch at the link in bio.,10942,212
FoxNews,CykWAv1Nb3G,2023-10-19 05:00:38,GraphVideo,‘UTTERLY HORRIFIC’: Sen. Ted Cruz appears on “Hannity” to discuss the “evil” that Hamas terrorists committed against Israeli citizens.,12776,1524
FoxNews,CykPJHPtB1r,2023-10-19 04:00:11,GraphImage,CLOSED FOR GOOP: A-list actress details plans to leave spotlight at the link in bio.,24487,9787
FoxNews,CykIRdpNYZA,2023-10-19 03:00:09,GraphImage,'NO LONGER WELCOME': Ivy League students who landed cushy job offers with a prestigious law firm post-grad are paying the price after signing letters blaming Israel after the country was attacked by terrorists. Link in bio.,64095,3731
FoxNews,CykBaRuN611,2023-10-19 02:00:12,GraphImage,TAKE NOTES: The Democratic lawmaker got a reality check from social media users. Link in bio.,9078,1358
FoxNews,Cyj6jndMxco,2023-10-19 01:00:18,GraphImage,SINK OR SWIM: @rileygbarker fires back at NCAA president's testimony about trans sports at the link in bio.,11923,278
FoxNews,CyjzrlgvWeN,2023-10-19 00:00:13,GraphImage,"'DISGUSTING': Sen. Tim Scott takes aim at ""Squad"" members, accusing them of spreading ""deadly"" propaganda. Why he says they're ""misinformed and wrongheaded"" at the link in bio.",24591,1242
FoxNews,Cyjsz2wMFlA,2023-10-18 23:00:10,GraphImage,'IT IS WHAT IT IS': Robert De Niro gives credit where it's due — and he's giving it all to his girlfriend months after their daughter was born. The actor gets candid about raising a newborn as an 80-year-old man at the link in bio.,9426,1607
FoxNews,Cyjl8aehFZ3,2023-10-18 22:00:11,GraphImage,TOO CLOSE FOR COMFORT: New data shows a potential rematch could be tight — but an independent's bid could upend the race in one candidate's favor. The latest numbers are at the link in bio.,27055,14440
FoxNews,CyjhXXZs_BV,2023-10-18 21:20:10,GraphImage,VIDEO EVIDENCE: The harrowing footage is at the link in bio.,40188,4182
FoxNews,CyjeLBZJ7fq,2023-10-18 20:52:26,GraphVideo,MAKING A STINK: An 'accident' inside the restroom of an aircraft left passengers in a tizzy. Link in bio.,22941,789
FoxNews,CyjaIgtp9cj,2023-10-18 20:16:58,GraphImage,"AW, SHUCKS!: One woman had nothing to ""shellabrate"" after her first date went terribly wrong. The viral moment that left her date extra salty is at the link in bio.",23172,1229
FoxNews,CyjMMw-OsDQ,2023-10-18 18:15:15,GraphImage,'WORLD'S GONE CRAZY': Jewish voice actress fired from animated show over Israel-Hamas posts. Link in bio.,37965,2604
FoxNews,CyjHWptJW4J,2023-10-18 17:32:53,GraphImage,KILLER CONCLUSION: The details are graphic. Read the the murderer's confession at the link in our bio.,23244,1828
FoxNews,CyjDoekhiBt,2023-10-18 17:00:41,GraphVideo,SLIPPERY SLOPE: The viral climate protester was detained by police outside of a gas and oil industry conference. Link in bio.,31875,6327
FoxNews,Cyi8wM1sSKB,2023-10-18 16:00:15,GraphImage,'YOU'RE NOT ALONE': Biden vows safe return of Hamas hostages is his highest priority. Link in bio.,10759,3396
FoxNews,Cyi14iCgrW4,2023-10-18 15:00:14,GraphImage,"'STUNNED AND SICKENED': Les Wexner slammed the Ivy League institution for a ""failure of leadership,"" and pulled non-profit support.",70086,3271
FoxNews,CyivApDL49D,2023-10-18 14:00:10,GraphImage,SEARCH IS OVER? Details surrounding Natalee Holloway's death may finally come to the surface nearly two decades after she went missing. Link in bio.,7275,500
FoxNews,Cyip9ptsw7k,2023-10-18 13:16:38,GraphVideo,Israel releases drone footage claiming it refutes Hamas claims that the IDF was behind deadly blast at Gaza hospital. @TreyYingst has the details. Link in bio.,15277,1735
FoxNews,CyioJK9vGAv,2023-10-18 13:00:10,GraphImage,BAD JAB: Jets quarterback Aaron Rodgers takes a swipe at Anthony Fauci while discussing injury rehab. Link in bio.,71814,1175
FoxNews,CyihRqUsFGM,2023-10-18 12:00:09,GraphImage,"'YOU ARE NOT ALONE': President Biden makes it clear to the world that the United States will work to defend Israel and ""prevent more tragedy"" amid deadly terror attacks by Hamas. Live updates at the link in bio.",7763,1911
FoxNews,Cyiaip9s6We,2023-10-18 11:01:18,GraphImage,"DEVIL'S IN THE DETAILS: The new report contradicts popular talking points recited by prominent liberals like California Gov. Gavin Newsom and billionaire George Soros.
Link in bio.",21202,1704
FoxNews,CyiTj8QMuGI,2023-10-18 10:00:19,GraphImage,"'INN'SANITY: The Dem-backed initiative would decimate the hotel industry and put employees at risk, expert says. Link in bio.",5812,1005
FoxNews,CyiMrbXOsUR,2023-10-18 09:00:11,GraphImage,BARING IT ALL: The actress is opening up at the link in bio.,5406,1595
FoxNews,CyiFz1pM_Xq,2023-10-18 08:00:09,GraphImage,'LAW IS CLEAR': Sen. Tom Cotton urges DHS to remove individuals in the US on student visas who have verbally backed Hamas. Link in bio.,19113,1671
FoxNews,Cyh-8kasbU0,2023-10-18 07:00:10,GraphImage,'OUT OF YOUR CONTROL': Martina Navratilova found out she had two types of cancer at the same time and is now celebrating seven months of being cancer-free. Link in bio.,6520,322
