url_code,time_utc,type,caption,likes,comments
Cx908xXROgN,2023-10-04 06:00:11,GraphImage,TRASH TALK: The items you want to avoid pitching at the link in bio.,2662,182
Cx9uFwJN0Bw,2023-10-04 05:00:13,GraphImage,'EVERYTHING YOU NEED': See the price tag that will make your jaw drop at the link in bio.,3267,250
Cx9nOyCttRS,2023-10-04 04:00:17,GraphImage,HOME IMPROVEMENT: If you're looking to make some changes in your home these renovations are proven to have the best return on investments. Link in bio.,2681,136
Cx9gWqdt8dX,2023-10-04 03:00:12,GraphImage,HOUSE OF CARDS: Rep. Nancy Mace defends her vote that contributed to the historic ousting of House Speaker McCarthy.,8999,1051
Cx9Zf79t6E3,2023-10-04 02:00:18,GraphImage,Rep. Andy Barr reacts after Speaker McCarthy was ousted in a narrow vote. Link in bio.,6622,1544
Cx9Sn9XSz1d,2023-10-04 01:00:14,GraphImage,"McCarthy lashes out at Gaetz, rebel Republicans who ousted him from speakership.",7272,1467
Cx9MONYPOiE,2023-10-04 00:04:38,GraphVideo,FOX NEWS PRIMETIME: Watch 'Jesse Watters Primetime' every weeknight at 8PM ET.,2906,169
Cx9E6ThSew9,2023-10-03 23:00:24,GraphImage,DEADLY 'ACCIDENT': The 'beloved' performer was rushed to the hospital but medical staff were unable to save her.,8177,715
Cx8-BlXNLgs,2023-10-03 22:00:13,GraphImage,DEEP JAB: The Jets quarterback appeared to poke fun at Kelce's partnership deal with Pfizer.,12769,428
Cx83K_dtiXf,2023-10-03 21:00:38,GraphVideo,WATCH: 'Candidates Corner' on Special Report with @BretBaier tonight at 6PM ET,2249,212
Cx82BPThwh7,2023-10-03 20:50:16,GraphImage,"IT'S OVER: After a tight vote, McCarthy lost his speakership. More on this breaking news at the link in bio.",24281,3676
Cx8wT4KO8jL,2023-10-03 20:00:23,GraphImage,'I'LL NEVER FORGET': The unforgettable advice from the beloved country star at the link in bio.,3899,217
Cx8pa0pJ8_5,2023-10-03 19:00:10,GraphImage,"MASS HORROR: ""It fell, there was no time to do anything."" Harrowing details at the link in bio.",7785,611
Cx8ikhBJtnD,2023-10-03 18:00:19,GraphImage,"'ENDLESS': ""Americans know that 'whatever it takes' is not a strategy,"" writes Sen. Mike Lee, Rep. Warren Davidson. Link in bio.",6835,1136
Cx8bscjJhcK,2023-10-03 17:00:14,GraphImage,HAIL MARY: The All-Pro football player gives credit where it's due at the link in bio.,7490,883
Cx8U02Lp6_r,2023-10-03 16:00:13,GraphImage,"HAPPY MEAL: Someone at the courthouse was ""lovin' it"" during lunch break. Find out which fast food meal the former president enjoys at the link in bio.",15593,810
Cx8M631pgXd,2023-10-03 14:51:08,GraphImage,IN THE HOT SEAT: The president's son appeared in court for federal gun charges following a years-long investigation. Get the latest at the link in bio.,4682,1036
Cx8I6kKp3gM,2023-10-03 14:16:09,GraphImage,PREDATOR CHARGED: The suspect allegedly kidnapped Charlotte Sena before dropping off a mysterious note in her family's mailbox. Everything to know at the link in bio.,18991,1781
Cx8AjfeMiO9,2023-10-03 13:03:30,GraphVideo,FOX NEWS PRIMETIME: The right voices. At the right time. Every weeknight starting at 7PM ET.,2820,192
Cx75NKNMFP4,2023-10-03 11:58:52,GraphImage,'IT'S SHAMEFUL': Former Detroit police chief slams blue city's leadership and shares why he's ready to protect and serve in the US Senate at the link in bio.,13925,413
Cx7zQN4sKbf,2023-10-03 11:06:51,GraphImage,"'EMBARRASED THEMSELVES': The musician torches Rolling Stone after the outlet attempted ""a takedown"" of Oliver Anthony for his blue-collar anthem ""Rich Men North of Richmond."" Read his exclusive interview at the link in bio.",6837,262
Cx7roHOswnE,2023-10-03 10:00:12,GraphImage,"CLEAN SWEEP: An FEC filing, her employer's website and even her own social media account all said Laphonza Butler doesn't live in the state she was hand-picked to represent. Link in bio.",11824,3346
Cx7kv8iurZw,2023-10-03 09:00:08,GraphImage,"STOP, DROP AND ROLL: @NMalliotakis explains on @foxandfriends why she's introducing a resolution to expel Dem congressman caught on camera pulling a fire alarm.",16562,1456
Cx7d4v_Mjvk,2023-10-03 08:00:09,GraphImage,NO ENERGY: The guidance comes as the White House pushes its green agenda straight ahead. Link in bio.,5023,1254
Cx7XBnutZQf,2023-10-03 07:00:13,GraphImage,'BLEW UP THE NARRATIVE': Tax expert reveals how lawmakers got caught in the campaign promise at the link in bio.,7379,439
Cx7QJ2yt7v6,2023-10-03 06:00:09,GraphImage,"DRAWING A LINE: Governor facing illegal immigrant crisis suddenly changes tune, says the border is ""too open right now"" at the link in bio.",7950,2360
Cx7QJx0tmhv,2023-10-03 06:00:09,GraphImage,"STRIKING A CHORD: Friend of viral musician details how Oliver Anthony ""resonated with a lot of people"" with breakthrough hit at the link in bio.",4704,163
Cx7CavxtzKG,2023-10-03 04:00:08,GraphImage,"SORRY, FOLKS!: Looking for a better ""work-life balance?"" One career coach has bad news for you... He addresses the hot topic at the link in bio.",3696,200
Cx67jizNQvg,2023-10-03 03:00:10,GraphImage,"HYPOTHETICAL MATCHUP: When it comes to Trump and Biden, Americans have very strong opinions about who is too old and who's not — despite the pair only having a three-and-a-half-year age gap. See the numbers at the link in bio.",8999,1250
Cx61HmGNayR,2023-10-03 02:03:55,GraphImage,"'POLITICAL 100%': Donald Trump's attorney @alina_habba explains what happened in the courtroom on ""@jessewatters Primetime,"" says the prosecutors put on ""quite the performance"" during the former president's fraud case.",12576,709
Cx6t0ruOYpY,2023-10-03 01:00:10,GraphImage,SOUNDING THE ALARM: The Democratic representative is reiterating the claim that his action was a simple mistake. He defends his decision to pull the fire alarm in a House office building at the link in bio.,12966,4337
Cx6m9fotBne,2023-10-03 00:00:13,GraphImage,HOUSE DIVIDED: Rep. Matt Gaetz has followed through on his threat that will force the House to vote on whether McCarthy can keep his job as speaker. Everything to know at the link in bio.,8298,1379
Cx6iynUSiky,2023-10-02 23:23:46,GraphImage,BREAKING: A suspect is in custody. Details at the link in bio.,42294,2104
Cx6gXcLy6bb,2023-10-02 23:02:57,GraphVideo,FOX NEWS PRIMETIME: Watch 'The Ingraham Angle' every weeknight at 7PM ET.,3833,228
Cx6c8RrMNAS,2023-10-02 22:32:39,GraphImage,"'PARTISAN DEMOCRAT CLOWN': The New York judge's actions inside the courtroom aren't going over well with social media users. Why critics are calling the trial ""a show trial... literally"" at the link in bio.",51976,6300
Cx6TsQPPmW9,2023-10-02 21:11:50,GraphImage,CRUSHING GRIEF: What was supposed to be one of the happiest few weeks of their life ended in tragedy. Dr. Jared Wilson tells his heartbreaking story at the link in bio.,12181,662
Cx6MzZqtC6c,2023-10-02 20:11:38,GraphImage,"'ABSOLUTELY NOT TRUE': The attorney general is responding to critics who claim he is trying to ruin Trump’s chances at re-election in a new interview. He explains why the DOJ is ""non-partisan"" at the link in bio.",9644,3638
Cx6E5kSt4_2,2023-10-02 19:02:36,GraphImage,'IT'S A SHAM': Trump delivers searing statement as civil fraud trial gets underway. Follow live updates at the link in bio.,26930,1715
Cx58Ca7pYkb,2023-10-02 17:45:09,GraphImage,"'CORE' OF THE PROBLEM: Clinton breaks with party, sounds off on illegal immigrant surge at the link in bio.",39036,3159
Cx5zfzNJ75t,2023-10-02 16:30:31,GraphImage,'SEEMINGLY' FRIENDS: The two had all eyes on them among a star-studded suite during the nail-biter matchup as fans fired off jokes on social media. Link in bio.,29576,2144
Cx5rcgvJHDN,2023-10-02 15:20:10,GraphImage,'IT'S A DISGRACE': Trump blasts 'rogue judge' and 'racist attorney general' as civil fraud trial begins. Follow live updates at the link in bio.,20042,1566
Cx5m0yqpVtt,2023-10-02 14:40:27,GraphVideo,'FULFILLS THE NARRATIVE': Judge in Trump civil fraud trial seen smiling as former president's case gets underway. Follow live updates and developing details at the link in bio.,33849,5020
Cx5kK5RpINP,2023-10-02 14:16:35,GraphImage,'IT'S A DISGRACE': Follow live updates of the former president's civil fraud trial at the link in bio.,13275,1234
Cx5e6uOsNP5,2023-10-02 13:30:41,GraphImage,'PRAY FOR TERRY': See the country star's touching prayer with his audience and the video that's going viral at the link in bio.,23623,255
Cx5bnyGMa0e,2023-10-02 13:02:18,GraphVideo,FOX NEWS PRIMETIME: The right voices. At the right time. Every weeknight starting at 7PM ET.,2745,235
Cx5UjoVMDTX,2023-10-02 12:00:09,GraphImage,NOT STICKING TO IT: A new survey shows how a person's political stance influences whether or not they will get the vaccine. Link in bio for more.,8921,2646
Cx5Nsr-A2Ap,2023-10-02 11:00:13,GraphImage,PAW PATROL: Onlookers 'did not believe their own eyes' after spotting the pooch behind the wheel.,16896,346
Cx5G19TrcO1,2023-10-02 10:00:20,GraphImage,SWEPT UNDER THE RUG: The 'Terminator' star says his relationship with Shriver changed because of his 'f--- up.',6794,676
Cx4_9T5RiM1,2023-10-02 09:00:09,GraphImage,'WE'RE GETTING BETTER': The Hall of Fame running back explained why he's bullish about the future of the franchise at the link in bio.,3433,207
Cx45GJfRfKg,2023-10-02 08:00:12,GraphImage,SUPERSIZING SALARIES: The eye-opening amount workers will receive at the link in bio.,5434,1773
Cx4yOXNsCLH,2023-10-02 07:00:09,GraphImage,"HOT POCKETS: If you noticed your new device is feeling warmer than expected, you're not the only one. Link in bio.",10976,515
Cx4rXAONx4k,2023-10-02 06:00:10,GraphImage,"NOT SO 'FEARLESS': The 'Exorcist' producer may be ready to take on demons, but shares why he's no match for Taylor Swift at the link in bio.",9609,826
Cx4kf4TtA98,2023-10-02 05:00:13,GraphImage,'TOUGHER THAN THE REST': The 'Boss' has a special message for his fans — read it at the link in bio.,4474,833
Cx4dpH5NObh,2023-10-02 04:00:18,GraphImage,'SCARY': Delivery driver shares pulse-pounding moment when he was carjacked while working in Dem-run city. The shocking tale at the link in bio.,4834,339
Cx4WwtpNhXr,2023-10-02 03:00:11,GraphImage,'...READY FOR IT': Fans are jumping on any opportunity to catch a glimpse of @TaylorSwfit. Link in bio.,9456,1169
Cx4P5y2ozCI,2023-10-02 02:00:16,GraphImage,"LEFT EATS LEFT: Democratic leader in crime-ridden city says liberal policies are causing innocent people to be ""hunted like prey."" The lawmaker taking aim at his own party at the link in bio.",5301,414
Cx4JCp0un2w,2023-10-02 01:00:18,GraphImage,'JUST BEAT IT': @parisjackson's bold look at a Paris Fashion Week event prompted negative comments. Read her message to the haters at the link in our bio.,6307,764
Cx4CKQwO2J5,2023-10-02 00:00:10,GraphImage,'GOD IN THE FLESH': Pastor shares the Bible verse that demonstrates God's love for all humanity at the link in bio.,7837,267
Cx37TVxvJ-H,2023-10-01 23:00:14,GraphImage,BRIGHT IDEA: See how one man put together the one-of-a-kind collection in spite of the president's green agenda at the link in bio.,7185,621
Cx30bsvNxVL,2023-10-01 22:00:13,GraphImage,"HALLWAY HORROR: The identities of the two students have not been publicly released, but the video led to public outrage after it was shared online.",16755,1917
Cx3tj6WuWsK,2023-10-01 21:00:10,GraphImage,'INCREDIBLY BLESSED': kevinjamesofficial reminisced about the iconic sitcom's milestone at the link in bio.,8366,208
Cx3msU9BkGP,2023-10-01 20:00:09,GraphImage,"'DOG AND PONY SHOW': Army veteran blasts the VA as veterans' cancer claims continue to be denied, despite massive burn pit legislation. Link in bio.",3372,274
Cx3f1HPx8ZU,2023-10-01 19:00:11,GraphImage,'WE DIDN'T GET ANYTHING': Rep. @byrondonalds says McCarthy is 'in trouble' after budget deal at the link in bio.,9612,805
Cx3Y_c1pBzm,2023-10-01 18:01:09,GraphVideo,COMMANDER IN 'CHIEF': Kelce's viral White House microphone moment with Biden resurfaces after Taylor Swift puts Travis 'on the map.' Link in bio.,54158,2482
Cx3SdFpJqJP,2023-10-01 17:03:18,GraphImage,T-MINUS TRAVIS: The singer stole the Big Apple spotlight at a star-studded dinner. See what Swift is planning next at the link in bio.,6664,682
Cx3LOo2J6GL,2023-10-01 16:00:10,GraphImage,'GOD'S GOOD INTENT': God’s cure for the world’s chaos starts with a few simple rules. Read the opinion piece at the link in bio.,15592,549
Cx3EXKOtl0R,2023-10-01 15:00:09,GraphImage,"'SUITS' TO SENATE? One major Democratic donor explained why a royal rise to Congress is ""not an impossibility"" at the link in bio.",11952,7342
Cx29f0PpR8a,2023-10-01 14:00:11,GraphImage,'SIMPLY NOT TRUE': House erupts as Democrat claims GOP tried to slip pay raise into funding bill. Watch the heated exchange at the link in bio.,4767,429
Cx22qK5sBDq,2023-10-01 13:00:50,GraphVideo,TUNE IN: Ron DeSantis shares what's next for his campaign for the White House on Sunday Morning Features with Maria Bartiromo today at 10a ET on Fox News.,2626,192
Cx2vvJXsSKq,2023-10-01 11:59:56,GraphImage,MONEY MATTERS: @kilmeade explains how the economy is the latest victim in nationwide crime spree at the link in bio.,4215,242
Cx2o5Vhsmp1,2023-10-01 11:00:09,GraphImage,REAL-LIFE DRAMA: The verdict is in on the conservatorship agreement between the family that inspired 'The Blind Side' and Michael Oher after he sought to put an end to it after discovering he was not legally adopted earlier this year.,4485,529
Cx2iCIZx-NQ,2023-10-01 10:00:11,GraphImage,RISE AND SHINE: The foods you should add to your morning routine at the link in our bio.,3503,207
Cx2bKliM-l9,2023-10-01 09:00:11,GraphImage,'IT'S BEEN MADNESS': It didn't take long for a video of a couple dressed as @taylorswift and @killatrav to go viral. More on the 'accidental' foreshadow at the link in our bio.,7547,351
Cx2UTjfs6ws,2023-10-01 08:00:14,GraphImage,AIR 'LINES': The pilot confessed he had been a 'naughty boy' to his co-worker over text message. Read his stunning confessions at the link in bio.,48322,2336
Cx2NblvNrSL,2023-10-01 07:00:10,GraphImage,"SWEET'N LOWS: Doctor warns that our brains may be ""more vulnerable"" to certain snacks at the link in bio.",7255,278
Cx2GkG0Nbko,2023-10-01 06:00:09,GraphImage,COLD-BLOODED: The move comes as the Biden admin continues to target your everyday home appliances.,7571,3137
Cx1_spPtssy,2023-10-01 05:00:09,GraphImage,'LOVE ON THE BRAIN': Country singer who's married to former NFL player has advice for @taylorswift as romance with Chiefs' star heats up. Link in bio.,11706,694
Cx141kqNbln,2023-10-01 04:00:12,GraphImage,STEP BY STEP: The president is wearing special shoes and limiting climbing the stairs — all while he attempts to be the leader of the free world. Link in bio.,46614,5212
Cx1x9g0tEY_,2023-10-01 03:00:08,GraphImage,'F---IN NUTS!!!': Read what sparked @danawhite's lifestyle changes — and see the photos for yourself at the link in our bio.,4083,174
Cx1rHAQoGeQ,2023-10-01 02:00:16,GraphImage,'HENIOUS ATTACK': Lawyer of teenager assaulted by state trooper in ding-dong-ditch prank speaks out against 'gross overreaction' by officer. Read more at the link in our bio.,29128,4175
Cx1nZHhIwcz,2023-10-01 01:27:48,GraphImage,CRISIS AVERTED: Everything you need to know about the spending bill at the link in our bio.,9291,1629
Cx1kPVYuFX6,2023-10-01 01:00:14,GraphImage,"'PERENNIAL WINER': ""Kaepernick didn’t just go woke after he left the NFL, he spiked the ball,"" writes Dan Gainor. Link in bio.",19567,2919
Cx1dX28yWEY,2023-10-01 00:00:36,GraphVideo,TRIGGER WARNING: People can't get enough of Elon Musk shooting sniper rifle in viral video. More details at the link in our bio.,44968,997
